Wavelength	Media	StDev
193.008758544922	1.09786293109258E-7	1.56858762849481E-7
193.582427978516	2.75415515899656E-8	1.28896832465348E-7
194.156097412109	9.20155310630796E-8	3.14938514080993E-8
194.729766845703	1.11147284507751E-7	2.24979762907884E-7
195.303436279297	-7.1582916577657E-8	2.19492833711283E-7
195.877105712891	1.6438986937205E-7	2.75829208226431E-7
196.450775146484	1.9927827119827E-8	2.31256043064248E-7
197.024444580078	2.22348987360795E-7	2.3297299327289E-7
197.598114013672	5.35562419891358E-8	4.31416397746603E-9
198.171783447266	1.6571861187617E-7	1.15040148662797E-7
198.745452880859	1.0083327293396E-7	1.7981485013755E-7
199.319107055664	2.42108331521352E-7	2.36523840682849E-7
199.892776489258	1.57203914523125E-7	1.16357201539043E-7
200.466445922852	1.32678202788035E-7	5.17690743858639E-8
201.040115356445	2.09758221829502E-7	1.59655946412436E-7
201.613784790039	283.868978846621	595.475964432106
202.187454223633	682.147910365497	977.641552252197
202.761123657227	839.862874526344	419.142952034611
203.33479309082	653.549977190446	590.8884982391
203.908462524414	519.449850365395	663.042683008002
204.482131958008	420.00286111713	634.717042586771
205.055801391602	814.384570961739	247.630369496456
205.629470825195	974.970774587533	522.647796062901
206.203140258789	360.444605645963	286.889096777289
206.776794433594	199.267864353021	263.485895395404
207.350463867188	233.064754363126	187.237834640969
207.924133300781	770.110944820783	941.926948711367
208.497802734375	169.353888252472	553.606350269726
209.071472167969	558.108441355447	290.05438614976
209.645141601563	-10.838446689645	55.1118456142722
210.218811035156	379.545522537289	297.707235599601
210.79248046875	749.415681841883	795.548473736554
211.366149902344	381.703043529589	310.343514840307
211.939819335938	262.200698122109	102.730013444848
212.513488769531	422.606602008227	171.602590045861
213.087158203125	278.071301689965	28.6670154487277
213.660827636719	92.8635512932539	87.4857367082429
214.234497070313	56.2073301247443	123.729804726674
214.808151245117	136.239121104302	173.20835216513
215.381820678711	67.8520312649522	131.002246179085
215.955490112305	33.7462174689268	45.3499651395007
216.529159545898	146.368562596664	128.073964689565
217.102828979492	188.629479332315	86.7330957589513
217.676498413086	317.465368884382	121.3619990945
218.25016784668	77.4445528185025	89.511324654443
218.823837280273	128.308440747597	88.52837929175
219.397506713867	-73.4853318816094	113.474452979452
219.971176147461	-10.879492028214	68.9845309258544
220.544845581055	136.960819435453	150.838315888994
221.118515014648	57.6224676031687	42.7046658904529
221.692184448242	181.263379355427	169.413561519759
222.265838623047	115.303283163544	51.104739255879
222.839508056641	94.4366873446721	26.6677059244708
223.413177490234	117.578546021668	63.7410935277859
223.986846923828	65.6372165722472	83.30581580958
224.560516357422	55.069324466063	31.446855111941
225.134185791016	108.61100227464	67.6215034417909
225.707855224609	83.8086439568597	29.5280115407841
226.281524658203	51.9317503469045	15.8402487043569
226.855194091797	64.8459385619	43.6260056347778
227.428863525391	-17.8770820324903	31.3411949642208
228.002532958984	-22.1410166448923	45.2176114799845
228.576202392578	47.0031109286659	57.3413633627561
229.149871826172	39.4327919631547	18.4855789039935
229.723541259766	60.0029631937816	10.4560329876648
230.29719543457	67.1413799956445	18.7100490212924
230.870864868164	90.0287011232169	32.5844428881707
231.444534301758	54.507160669886	53.5500200989779
232.018203735352	5.00976001369125	57.4780536779508
232.591873168945	55.0598151116008	50.1091008311173
233.165542602539	45.9592183606678	91.2855735112935
233.739212036133	20.6900403479535	123.570034913443
234.312881469727	61.0535129624452	22.3515823969655
234.88655090332	35.8572876493142	58.4358242491355
235.460220336914	25.2276703226978	25.5670573923144
236.033889770508	64.2159152179052	54.9192625783726
236.607559204102	-20.1755202823715	42.3368565266106
237.181228637695	11.6013166285405	54.9272993821393
237.7548828125	-15.2413864653418	52.2640932852398
238.328552246094	27.2484384635678	58.9294405270377
238.902221679688	34.0718931344713	52.3762642568756
239.475891113281	11.798747835364	17.6234932732836
240.049560546875	51.2535125949556	29.1918710156736
240.623229980469	50.8397960724718	66.8571018917202
241.196899414063	7.3196656452665	28.5501182291107
241.770568847656	-21.4613781867096	24.4288991448895
242.34423828125	-18.6832467195024	21.8812339014086
242.917907714844	5.33174580969647	14.9564428747135
243.491577148438	11.0049266583241	15.8895355568518
244.065246582031	27.4551290630996	12.4797287982692
244.638916015625	23.4147432434979	14.4406855056717
245.212585449219	55.5559887992559	36.1470494889612
245.786239624023	8.38638450020045	28.430936032363
246.359909057617	-18.4905737040806	24.0159103700388
246.933578491211	15.2853368121756	3.47386980358054
247.507247924805	61.2036663741202	49.1012272465765
248.080917358398	10.4344228699002	28.6833942951104
248.654586791992	-0.559386632318677	19.3200471340188
249.228256225586	21.8285173046299	16.4451178249307
249.80192565918	25.3807307843523	47.1755599519153
250.375595092773	7.37630511202466	6.4128700634279
250.949264526367	-18.9889092367899	9.08812730199812
251.522933959961	37.0099831372186	59.835799078115
252.096603393555	45.9522063877194	44.7653535956491
252.670272827148	22.4242481970399	15.9498491318922
253.243927001953	-6.0754353044298	32.0753259180132
253.817596435547	-1.94539131192563	22.0432262458669
254.391265869141	12.5630338053339	16.2165400398872
254.964935302734	3.65047095686723	16.1703670066881
255.538604736328	-21.4847694534513	6.79202655606098
256.112274169922	-27.4179183447657	16.4308230178483
256.685943603516	1.70793550207938	17.0544559508876
257.259613037109	17.5012189591383	19.9668303965122
257.833282470703	9.34016623703202	17.3144660228059
258.406951904297	6.26482653542335	9.83379597035454
258.980621337891	9.49681526499004	15.55977329145
259.554290771484	-8.62949651078517	16.2752994927449
260.127960205078	-10.3661836574156	29.944981217146
260.701629638672	20.5754636328047	14.4045522457146
261.275299072266	6.17329464424985	38.120094802671
261.848968505859	2.52259020221097	24.6274478485715
262.422637939453	15.4173724583313	10.7873288317447
262.996307373047	-12.338789417054	37.346854255562
263.569976806641	-5.24891002919259	12.4995635300272
264.143646240234	16.4873310350232	22.3676731467753
264.71728515625	4.83068159368537	23.9373778888892
265.290954589844	9.6306955877911	16.7681775233195
265.864624023438	15.4219482870299	15.3684797087074
266.438293457031	2.71076174957281	9.62489169663815
267.011962890625	-11.927854302882	8.62185138810741
267.585632324219	4.64738245521858	17.5951077437666
268.159301757813	0.892124377985438	11.293328476854
268.732971191406	-30.0706082928289	10.2969976606556
269.306640625	-29.0718832256411	11.7821960458239
269.880310058594	6.27182427870567	8.02327118199606
270.453979492188	21.990563677058	16.9051139991989
271.027648925781	11.6193003647092	15.8276365374264
271.601318359375	5.29393830528274	11.3530319692568
272.174987792969	8.33235918201286	13.0498365677093
272.748657226563	20.6627234222839	11.5687364912347
273.322326660156	16.9404942673498	20.3259615141863
273.89599609375	-0.1307842495632	14.7145662802818
274.469665527344	6.89988678257529	10.8131182502348
275.043334960938	3.83396522920861	15.6760423550204
275.617004394531	20.1921233521684	28.7480266270587
276.190673828125	-3.63143225469919	18.8261084185497
276.764343261719	10.3112712110778	9.74001772301705
277.338012695313	-12.627474591896	8.18614440792505
277.911682128906	9.53733214556928	49.0954517241119
278.4853515625	21.1692879078117	29.7127435888297
279.059020996094	29.381565586283	14.0081234863955
279.632690429688	16.3168989060085	9.7046388993386
280.206329345703	-7.06537586272454	9.88344964225821
280.779998779297	-9.42596942704733	7.70508651675456
281.353668212891	4.84853339181532	5.93461699986208
281.927337646484	11.7662657301815	20.7819548614414
282.501007080078	5.31443107629947	15.5020176836286
283.074676513672	-2.96460511054781	8.84446903771285
283.648345947266	0.177917810313288	5.70773089457604
284.222015380859	13.7486505404092	5.82759538311116
284.795684814453	20.869694208236	6.10954482123854
285.369354248047	6.84681692311352	7.14860787840797
285.943023681641	-5.34035384938018	14.1636084331357
286.516693115234	15.5215871035209	16.7580872595051
287.090362548828	13.4982111528304	15.9029960340563
287.664031982422	8.45921783857397	14.6817953420975
288.237701416016	10.2077156872034	17.2601868075443
288.811370849609	-5.46864653145149	7.52368584824015
289.385040283203	4.9523235574275	3.58224612856844
289.958709716797	-16.972784380529	29.6357729855138
290.532379150391	9.22916321772468	9.50906808316324
291.106048583984	3.34377082958809	21.2442733383243
291.679718017578	9.9623519668331	13.1140053783519
292.253387451172	8.22424168066748	7.38811253501543
292.827056884766	8.35485440978278	11.5470008241641
293.400726318359	-7.03528279950508	13.9107546937886
293.974395751953	-3.23607268586426	2.27089809833759
294.548065185547	8.25456493669374	11.2843683739085
295.121734619141	2.00817073028015	11.0035209032899
295.695373535156	-3.49537944561905	12.1444299926249
296.26904296875	10.5886221457164	10.5924844177106
296.842712402344	18.2039991052572	12.1659688582148
297.416381835938	4.85139660885942	4.48616412488762
297.990051269531	4.47641422954935	7.88475058640087
298.563720703125	15.9420831031096	14.0722226149849
299.137390136719	16.7542839824569	7.62586088795852
299.711059570313	6.7986077763499	10.584712514336
300.284729003906	3.15969004345439	21.1925064089999
300.8583984375	5.60004197608268	6.77455658216254
301.432067871094	-4.34075179121418	3.95350176577476
302.005737304688	13.6897123561882	7.92468121442348
302.579406738281	14.9178457105624	18.9296251146803
303.153076171875	16.4236937683553	21.3596909504968
303.726745605469	6.58039884419825	13.2798221058863
304.300415039063	25.2288785016038	30.7327761531028
304.874084472656	-2.59029502512389	9.12393416793681
305.44775390625	0.423701708767428	9.87701994076555
306.021423339844	12.615476253273	9.37676989176311
306.595092773438	-1.23824990756327	6.38470554003639
307.168762207031	14.1830658716426	13.2394104195128
307.742431640625	-2.691454747814	6.1878265946858
308.316101074219	11.9354406795611	13.8405448988858
308.889770507813	6.29794136959701	8.58670202214121
309.463439941406	7.15265281494903	5.91381307895711
310.037109375	2.80510929471397	10.7883635887526
310.610778808594	8.92867680312561	15.829335644708
311.184417724609	5.31817698831785	12.735939940756
311.758087158203	8.28697469267514	13.1165796426803
312.331756591797	11.6074914583457	8.76657186284413
312.905426025391	9.10924430200462	7.33151116279412
313.479095458984	5.39859623311	7.83877092558154
314.052764892578	-0.631142217185992	4.10111999661763
314.626434326172	4.34612128170582	6.0601437314217
315.200103759766	10.913587494727	3.6482333617462
315.773773193359	-3.07529001854565	13.0105045943455
316.347442626953	-12.1365721427622	17.9478999427166
316.921112060547	7.35115402242434	5.63394090632632
317.494781494141	8.91672696090136	14.640947800496
318.068450927734	2.97786759060532	3.19267722188485
318.642120361328	7.59619779588845	31.53570672898
319.215789794922	-4.62063968234391	12.5541000146911
319.789459228516	-3.18502892995303	5.80228409522914
320.363128662109	-3.75415796870426	1.97091061685359
320.936798095703	9.03612111817036	11.7816948151861
321.510467529297	-4.84439571259478	7.03372498967679
322.084136962891	-5.36654467656428	11.102416805827
322.657806396484	0.88270891838196	5.55083830863299
323.231475830078	0.245794796405004	8.07730778061464
323.805145263672	9.48722465394004	8.15435262189866
324.378814697266	20.2717862683261	11.5340471892547
324.952484130859	9.51785482025794	6.67616618420514
325.526153564453	3.48793620158587	2.22500907094087
326.099822998047	2.96542095037351	5.09368182119088
326.673461914063	-0.766763512055265	4.14975434405961
327.247131347656	3.65791002846845	1.85591747248889
327.82080078125	10.7322675421735	4.70371521729593
328.394470214844	11.0552327360753	16.5834494500084
328.968139648438	10.7481826492728	7.48298802380178
329.541809082031	10.9351624662027	13.579977177276
330.115478515625	11.4315103938953	5.66276419699721
330.689147949219	14.5940439769991	1.60850106257804
331.262817382813	17.8626588810843	4.01786022157698
331.836486816406	23.0739120145572	7.76883083787176
332.41015625	16.2372068281112	5.32582126546688
332.983825683594	8.23001160498536	8.35513350831519
333.557495117188	17.9729241078681	4.74550310350965
334.131164550781	26.0874144477865	7.72934637756895
334.704833984375	22.6981203779292	3.99949597327663
335.278503417969	22.9412895002921	6.29979677028217
335.852172851563	23.2478327273701	3.68201245025304
336.425842285156	17.7158430916682	6.60216933264858
336.99951171875	28.8726454445892	4.37374959134611
337.573181152344	28.3564902557346	10.6379542186193
338.146850585938	20.5828465635412	4.31502518988414
338.720520019531	16.5383877920516	9.35767130023812
339.294189453125	16.7294611195211	4.79248316674384
339.867858886719	29.3392391807247	10.2330926151145
340.441528320313	29.331915589708	4.7668381434669
341.015197753906	24.9393018511591	2.77228211417738
341.5888671875	28.7803581306384	8.14819501074714
342.162506103516	32.8575193665202	10.1432477996955
342.736175537109	26.2703674879138	10.1512410632832
343.309844970703	25.4180096582496	8.47598480634045
343.883514404297	30.2222689080864	10.8541289787934
344.457183837891	30.9656973209417	12.3611168557497
345.030853271484	30.2007389899286	10.4549505037868
345.604522705078	29.926407183962	10.5072921083986
346.178192138672	26.4767170301493	14.2501298681385
346.751861572266	25.2187863718183	13.4497623962783
347.325531005859	28.6877573623935	7.85602576323882
347.899200439453	29.5817063005644	10.3687039495843
348.472869873047	29.1634493051375	10.4006360519577
349.046539306641	29.9992738774071	9.65060828424961
349.620208740234	31.9284025309235	12.7193455542516
350.193878173828	31.1904884087663	12.6269202482215
350.767547607422	26.1124291160604	8.91538050632706
351.341217041016	37.6571742234577	16.6365947755249
351.914886474609	32.6578907746299	9.44266817465326
352.488555908203	28.7007830042518	19.6462526704853
353.062225341797	35.2895869937632	13.693862653603
353.635894775391	43.5734588242188	13.3047082696644
354.209564208984	35.6824816645722	11.8971800977814
354.783233642578	31.8447727784227	8.22987788971776
355.356903076172	32.2642862838124	11.0470443873489
355.930572509766	34.2359751467202	8.48593133513568
356.504241943359	38.0787636837733	8.06845852556705
357.077911376953	39.3453603805567	11.2301580069566
357.651550292969	39.1801529301	13.0254367852396
358.225219726563	32.341710840526	11.3953191890008
358.798889160156	34.4739626407371	10.8192325428594
359.37255859375	35.2675217291782	11.1389759998909
359.946228027344	38.7649451051787	11.2024281376249
360.519897460938	41.9582583557126	7.71940138150048
361.093566894531	41.2344720342399	6.97358752906269
361.667236328125	40.8412246451334	7.31965084196737
362.240905761719	36.0185865213632	7.57499453240912
362.814575195313	35.3702000327683	7.45967318917193
363.388244628906	41.1918928398776	10.6641032294946
363.9619140625	43.7308926405057	10.7433637013323
364.535583496094	44.3612198198941	9.71226644028105
365.109252929688	38.3934028390456	13.8197682998493
365.682922363281	35.8434939809264	13.4320528497935
366.256591796875	39.5173357131084	13.0692760923479
366.830261230469	38.5000653354404	14.1740703022103
367.403930664063	41.6844588608653	14.4376630425663
367.977600097656	38.7200029730753	18.4046493617913
368.55126953125	43.8246342350677	12.1364824078253
369.124938964844	34.7039603637233	16.6905020203582
369.698608398438	38.2993730461236	12.1772761968446
370.272277832031	42.3387160613684	10.5376257982506
370.845947265625	41.4462821660541	17.414516870869
371.419616699219	36.2510152326464	14.3307647098791
371.993286132813	37.2605390061217	12.5239340928727
372.566955566406	43.4507828216352	13.9966772347301
373.140594482422	44.1234984147524	11.3426278548292
373.714263916016	42.8523863713245	14.9949029222177
374.287933349609	40.1866727484882	9.47706010767593
374.861602783203	41.3218970040939	16.9205193701773
375.435272216797	45.1216773003162	13.7746979422358
376.008941650391	46.2574747324951	13.7499434282769
376.582611083984	43.6453539672843	11.7703907276583
377.156280517578	44.5097238243487	11.3788060645692
377.729949951172	43.7542600765802	10.9714299082298
378.303619384766	43.9189847112755	12.899577098599
378.877288818359	42.5792528004806	15.7084596235628
379.450958251953	41.6581066038343	17.8599137669944
380.024627685547	44.1369868196841	17.4455760509037
380.598297119141	45.8749164149009	14.9514559138327
381.171966552734	45.0378011911663	15.1816068779612
381.745635986328	46.9800859235275	15.8594291803898
382.319305419922	49.821453599799	13.5855910752902
382.892974853516	49.0354764620675	13.9723886086502
383.466644287109	48.9151597844294	15.3873019231035
384.040313720703	48.2972452082991	14.2901390299042
384.613983154297	48.1127822107579	15.5408884128197
385.187652587891	47.8138585027396	16.9905157494241
385.761322021484	47.6489276108274	15.761409014895
386.334991455078	48.1262525937683	17.9929100927658
386.908660888672	45.8798726327512	14.8561696423281
387.482330322266	43.5610205196375	18.1439517902793
388.055999755859	50.0454364116091	20.9246642844694
388.629638671875	48.8216686561661	15.1774543783548
389.203308105469	47.832426089321	14.9728145353571
389.776977539063	49.8186723411449	12.6992451486722
390.350646972656	49.4700675084811	13.7541640193641
390.92431640625	48.0588531469351	17.1498716194877
391.497985839844	50.7965800187127	20.6207653322194
392.071655273438	53.2550743009427	14.1989427916202
392.645324707031	55.2637511977182	13.8708466346042
393.218994140625	53.9180625906978	15.1995011466019
393.792663574219	54.5158538222926	16.6133254330658
394.366333007813	53.1721109201773	15.4620266629421
394.940002441406	51.9745343692744	18.3177474396203
395.513671875	53.9854243129093	17.6949207077799
396.087341308594	56.2412336475215	16.1365113197831
396.661010742188	57.9443605359727	15.5536350134354
397.234680175781	54.6145478081795	17.0533862651275
397.808349609375	54.8346943996634	18.5817259303315
398.382019042969	56.382668877706	19.0491725514648
398.955688476563	55.7680842862122	18.385319219488
399.529357910156	55.6684666731389	15.9447585531363
400.10302734375	55.312434527436	16.7425010165567
400.676696777344	52.9239455286829	19.8286945136564
401.250366210938	52.4802535026918	17.6397461662415
401.824035644531	54.2169613709168	15.5881615112037
402.397705078125	53.03615726106	18.2562852486984
402.971374511719	52.4778835061238	17.9846508518069
403.545043945313	53.3831402359742	18.7654685638939
404.118682861328	54.398584750621	17.8163172373695
404.692352294922	54.2948780684428	18.5638840603386
405.266021728516	56.6735065978813	15.9772597924723
405.839691162109	55.3417157297744	18.4682001250214
406.413360595703	59.4242642475954	16.0577449782985
406.987030029297	56.8052547866432	17.0651439273379
407.560699462891	56.6901649963029	17.9442779331689
408.134368896484	56.2212833718428	17.0264961061355
408.708038330078	60.0112453788542	19.0069834382567
409.281707763672	54.5695421805367	22.4133323342488
409.855377197266	55.2626263223991	17.5380023938939
410.429046630859	57.4210646332767	18.1403616176498
411.002716064453	57.5625284641135	16.3625674034202
411.576385498047	60.1874459572501	18.5362881927809
412.150054931641	62.652048029249	19.3508178091674
412.723724365234	61.9341459138749	18.0428059586128
413.297393798828	60.1878247765538	20.7649804167256
413.871063232422	58.3559690745858	17.9839203099371
414.444732666016	58.0036880608069	17.2117763545669
415.018402099609	58.4233416288924	18.6935820833536
415.592071533203	60.5385836574459	20.2318090383129
416.165740966797	62.251476959199	19.7910937690463
416.739410400391	63.6021084209265	18.9460921008751
417.313079833984	61.4593248121843	19.1314305540711
417.886749267578	62.8419533812848	20.945878387983
418.460418701172	63.5183319236609	23.5686059287585
419.034088134766	64.5844639569246	21.4861923963666
419.607727050781	67.1756900039388	19.0910138541629
420.181396484375	66.2036600892169	20.3149900754345
420.755065917969	63.5236979379429	18.4491354041042
421.328735351563	62.9548574965561	16.6402036283839
421.902404785156	63.3192241589693	18.4443034782879
422.47607421875	63.3387610067837	19.4086496189108
423.049743652344	64.3613637118276	18.4628030974756
423.623413085938	65.4820115342155	17.5474380716904
424.197082519531	65.3255440738341	18.8161244085638
424.770751953125	66.7900477191412	21.3976452507323
425.344421386719	64.2112978860546	21.1214990441987
425.918090820313	67.2819514071431	18.927764440195
426.491760253906	66.3078725643884	21.2579251138348
427.0654296875	66.0072711790578	19.3009747200519
427.639099121094	67.4168029854267	20.0186958142571
428.212768554688	68.1261455748419	22.7865292016082
428.786437988281	65.1846213229755	24.3149758420838
429.360107421875	67.9928712947672	20.6664978495778
429.933776855469	67.9732532242457	23.5987510208452
430.507446289063	68.3795202016275	21.0955798555273
431.081115722656	68.1357985071489	18.6836490833883
431.65478515625	68.9364697176611	18.7523928517462
432.228454589844	68.2592183345911	21.9664554803562
432.802124023438	68.7411640264604	21.1104888091124
433.375793457031	68.228179870099	20.7889522818493
433.949462890625	71.3272396426744	21.7669165014221
434.523132324219	71.2341745563554	21.1409074783677
435.096771240234	71.8669462232926	22.5257835295719
435.670440673828	73.3755250796854	23.2862445759535
436.244110107422	73.1348942234632	19.4125698749149
436.817779541016	76.7065492566689	22.0372058639481
437.391448974609	77.4800401470067	23.612329931624
437.965118408203	78.7649189911679	22.5905792863668
438.538787841797	76.9311250000459	22.6687192066481
439.112457275391	76.3509812304556	24.1100819103571
439.686126708984	74.9030458230234	25.6312787381892
440.259796142578	74.1929502335918	23.9024570899944
440.833465576172	75.8311982721684	22.7322356871531
441.407135009766	75.1797949415868	23.8453287902001
441.980804443359	74.0375283494151	25.141643959219
442.554473876953	74.8912979870595	25.7964656462618
443.128143310547	75.4315847552875	25.1777914817802
443.701812744141	75.4269329709133	23.5546486348358
444.275482177734	76.3729671984141	23.7133346073501
444.849151611328	77.8011604171071	24.7559868191865
445.422821044922	77.6238460616675	23.9648537830115
445.996490478516	77.7815003171377	24.8909511636997
446.570159912109	80.0179065492759	22.8782021887219
447.143829345703	79.576756545	21.8541680288031
447.717498779297	75.6576022017045	21.2132090089287
448.291168212891	81.5691438279461	26.0066358895532
448.864837646484	87.7688979016476	26.5585314959548
449.438507080078	100.225753586851	27.8941168634373
450.012176513672	94.8492986761974	30.4203168897427
450.585815429688	89.3590268530278	30.2515572261682
451.159484863281	89.2516173917401	25.8989409699585
451.733154296875	97.7406064316432	29.6153383327375
452.306823730469	88.6088169409082	27.0966700695879
452.880493164063	85.996837110781	28.3017042363802
453.454162597656	86.0973089059923	28.2219390453399
454.02783203125	85.8584301909812	27.581334959467
454.601501464844	83.4952367916012	28.9060172455461
455.175170898438	85.0234231197486	26.0834615561502
455.748840332031	85.7059824555783	27.3349598464447
456.322509765625	88.8057291472009	28.3654935424504
456.896179199219	90.4905729393154	27.3555158958339
457.469848632813	90.9538018193929	27.7666168543781
458.043518066406	93.0312877829179	25.8258995471068
458.6171875	93.0678068903546	29.6511437554978
459.190856933594	93.5784420438199	27.6154740429527
459.764526367188	92.5851861449298	28.9011615490352
460.338195800781	98.2020569960275	26.5388454397147
460.911865234375	101.668707049408	28.2708274957604
461.485534667969	106.029518809078	29.8139739652204
462.059204101563	109.086242592387	30.1097922376717
462.632873535156	108.470271538838	28.9901262468696
463.20654296875	103.391029814207	30.0343006567126
463.780212402344	101.375083685675	30.9269435176367
464.353881835938	101.088473919355	30.8571592661846
464.927551269531	101.826103866743	30.4641298486615
465.501220703125	104.382269849028	29.0796945858089
466.074859619141	114.677606645778	29.7298983954442
466.648529052734	130.969483394791	31.3123486675576
467.222198486328	136.967382374669	33.5345820501856
467.795867919922	132.604207883932	35.5982630160669
468.369537353516	126.204958670443	34.6392288769524
468.943206787109	117.053065594432	33.9852374687302
469.516876220703	109.984955854736	33.5149549330781
470.090545654297	107.475585498018	32.2140591148257
470.664215087891	103.192859301003	31.5163459300512
471.237884521484	100.58343369872	31.9157689093447
471.811553955078	105.579683877034	31.5536672407296
472.385223388672	118.111336079636	34.1624740381386
472.958892822266	122.473199254831	35.6272934606159
473.532562255859	108.007156988604	32.4529589822886
474.106231689453	97.7159384003952	30.7890943972159
474.679901123047	95.8612738980895	28.365803193283
475.253570556641	93.3241771098689	30.0709203893921
475.827239990234	92.4024778013037	28.5228814070973
476.400909423828	90.6409935481642	28.3337324684379
476.974578857422	89.8107364174011	27.4064103490733
477.548248291016	92.7880772562731	27.5327071616918
478.121917724609	95.351177480492	24.9722942792589
478.695587158203	97.9284544935964	28.4880627410519
479.269256591797	96.4105739074617	27.4657830243367
479.842926025391	102.287319018136	28.6821467146173
480.416595458984	110.49799352759	30.5095841165718
480.990234375	110.561511682019	30.4045911545676
481.563903808594	103.696123462815	31.101198726705
482.137573242188	105.444536025573	30.0188531840615
482.711242675781	103.284690320935	30.2577805650118
483.284912109375	100.646888359951	30.0050395089359
483.858581542969	98.4255377353207	30.8498560423862
484.432250976563	94.1766480693922	29.2541181604402
485.005920410156	93.3569826614708	27.8528075049412
485.57958984375	92.4019824895903	28.4372380995482
486.153259277344	88.3648467858272	27.5462702873646
486.726928710938	90.7346585281538	26.9771517894748
487.300598144531	91.3559863710779	26.6115050461614
487.874267578125	91.0568934753588	27.231317361235
488.447937011719	90.0331916167738	28.7061161204491
489.021606445313	90.5566018718107	29.8722144794299
489.595275878906	92.6395605724771	29.5150359768442
490.1689453125	96.7452985620641	31.9317212930817
490.742614746094	103.979746348195	32.2618292300258
491.316284179688	108.344478434774	30.91275103048
491.889953613281	108.102563730669	31.2160371259884
492.463623046875	106.675506673815	30.2719193549594
493.037292480469	103.812140288562	30.793891084887
493.610961914063	99.1914419508586	31.5820770826556
494.184631347656	93.5504690028468	31.048211311843
494.75830078125	90.979668164537	30.9347479586301
495.331970214844	90.9054253265691	29.5881354959221
495.905639648438	89.8129043189085	27.454028844979
496.479278564453	89.8454409084846	25.3770710985891
497.052947998047	87.7139350060965	27.2296139046842
497.626617431641	89.3385984360428	27.2152581999297
498.200286865234	90.4562803521071	27.3027557281447
498.773956298828	91.4503243455924	27.9615794503079
499.347625732422	93.1756159564769	26.977550767027
499.921295166016	89.595996000855	24.1526004265692
500.494964599609	90.634920097593	29.4988205982207
501.068634033203	91.6070643034543	28.4575467387496
501.642303466797	91.8109928397309	29.5161957378925
502.215972900391	93.3878408151702	28.8642050256488
502.789642333984	89.9910395991934	30.7448638799173
503.363311767578	91.0583836285487	28.08053499557
503.936981201172	93.2853475354884	27.1380394790423
504.510650634766	92.6862319897864	30.7715287598821
505.084320068359	91.5850716359462	30.005480223805
505.657989501953	94.5095170155845	29.3287564621563
506.231658935547	94.9218720792231	26.0079600362422
506.805328369141	92.2497194645559	33.7222802125408
507.378997802734	96.0590817325596	28.4189554100157
507.952667236328	97.7727889377828	27.0160892215993
508.526336669922	94.5521308482825	28.1690590063558
509.100006103516	95.7623376068985	28.5156982863177
509.673675537109	93.9895931385366	29.4911561541755
510.247344970703	93.6497230681151	31.3839861520007
510.821014404297	90.8951646011907	31.3670485290946
511.394683837891	89.2729521200525	28.876308143845
511.968322753906	90.2276767714585	22.0733679369186
512.5419921875	94.89366111114	27.3785003091382
513.115661621094	90.9719871930652	26.912253850525
513.689331054688	92.04087498704	26.5843314884044
514.263000488281	94.2642951592466	27.8877113443668
514.836669921875	97.0462712326534	26.8870693534232
