Wavelength	Media	StDev
nm		
498.200286865234	81.8195689254075	16.9256391352616
498.773956298828	81.8882053767999	16.6597412173244
499.347625732422	81.6850202242147	17.0649432861728
499.921295166016	81.0869063762156	18.1840992191739
500.494964599609	82.6291475254459	14.94708145946
501.068634033203	83.6732671182791	15.6130846053197
501.642303466797	83.0228579109831	13.7336513865937
502.215972900391	84.0940639497791	19.0633549827107
502.789642333984	83.4413851962905	18.074014599005
503.363311767578	86.7979707329089	16.7117245418025
503.936981201172	86.7995675047306	17.9283551906508
504.510650634766	84.0743212221394	16.6321407885026
505.084320068359	84.6100273061021	13.9502139985792
505.657989501953	88.2046628610928	16.8595635753654
506.231658935547	86.2892822094628	15.2422551991486
506.805328369141	88.8141324221785	17.5699839942066
507.378997802734	83.8626546535713	16.5811974845062
507.952667236328	86.5654141395745	13.6538526345802
508.526336669922	82.9859895173457	23.2467982297249
509.100006103516	83.4033596967084	18.5153735308921
509.673675537109	85.0430966283566	19.9600608894502
510.247344970703	84.8736127302174	16.3296398079361
510.821014404297	87.2699443965454	16.8247556710106
511.394683837891	86.5401311571569	19.083036507114
