"row";"column";"SD1_sampleC_S_energy_2503.5_eV.tif_D1_sampleC.TIFF_Array_53";"CdSO4-fit";"CdS-fit"
5;115;16581.1;0.0310868;0.968913
5;116;14642.6;0.0159006;0.984099
5;117;13156.8;0;1
5;118;12872.2;0;1
5;119;13667.9;0;1
5;120;14642.8;0;1
5;121;14794.5;0;1
5;122;14747.6;0;1
5;123;13343.9;0.00555473;0.994445
5;124;11468.1;0;1
5;125;12860.5;0;1
5;126;14775.1;0;1
5;127;15039.6;0.00990277;0.990097
5;128;14908.2;0.0508333;0.949167
5;129;14231.2;0.0550076;0.944992
5;130;13680.5;0.0272421;0.972758
5;131;13254.8;0;1
5;132;12186.5;0;1
5;133;10746.2;0;1
5;134;9072.35;0;1
5;135;9779.69;0;1
5;136;10815.2;5.55e-17;1
5;137;11441.3;0;1
5;138;11622.1;0.00443243;0.995568
5;139;11526.6;0;1
5;140;11736.5;0.0101479;0.989852
5;141;10708.8;0;1
5;142;8933.99;0;1
5;143;8435.1;0;1
5;144;9749.25;0;1
5;145;11898.6;0.0152372;0.984763
5;146;13202.2;0;1
5;147;14470.7;0;1
5;148;16022;0;1
5;149;16605.8;0.00333742;0.996663
5;150;15375.4;0;1
5;151;16181.5;0.0174497;0.98255
5;152;16340;0;1
5;153;16176.6;0;1
5;154;16422.6;0;1
5;155;16966.2;0;1
6;0;1135.91;0;0
6;1;1175.4;0;0
6;2;1215.85;0;0
6;3;1798.62;0;0
6;4;3851.32;0.0930031;0.906997
6;5;6253.61;0.119572;0.880428
6;6;6720.12;0.0408084;0.959192
6;7;7237.87;0.0244681;0.975532
6;8;7048.71;0.0124382;0.987562
6;9;6282.47;0;1
6;10;6196.36;0.0404972;0.959503
6;11;5752.35;0.020083;0.979917
6;12;5227.2;0;1
6;13;5263.36;0;1
6;14;5320.09;0.00876586;0.991234
6;15;4970.09;0.0139925;0.986007
6;16;4634.92;0.0301086;0.969891
6;17;4515.08;0.0565179;0.943482
6;18;4277.62;0;1
6;19;4592.74;0;1
6;20;5576.7;0;1
6;21;6719.29;0.0382552;0.961745
6;22;7019.76;0;1
6;23;5981.51;0.00791898;0.992081
6;24;5680.47;0;1
6;25;5806.4;0.0248403;0.97516
6;26;5805.45;0;1
6;27;5600.83;5.55e-17;1
6;28;5756.88;0;1
6;29;6420.68;0;1
6;30;7611.03;0.00475081;0.995249
6;31;8342.41;0.0142728;0.985727
6;32;8511.19;0;1
6;33;8639.65;0;1
6;34;8829.53;0;1
6;35;9120.52;0;1
6;36;9826.12;0;1
6;37;11247.6;0;1
6;38;12454.5;0;1
6;39;13064;0;1
6;40;13466.9;0.0134377;0.986562
6;41;12931.5;0;1
6;42;12889.8;0;1
6;43;14583.4;0;1
6;44;15962.7;0;1
6;45;15709.1;0.0377965;0.962204
6;46;14052.3;0.0456147;0.954385
6;47;12722.7;0.0246111;0.975389
6;48;11404.1;5.55e-17;1
6;49;12007.2;5.55e-17;1
6;50;13627.2;0;1
6;51;14265.6;5.55e-17;1
6;52;14128.3;0;1
6;53;13992.1;0;1
6;54;14230.7;0.0185409;0.981459
6;55;14257.3;0;1
6;56;13764;0;1
6;57;14155.9;0;1
6;58;14430.4;0.0395904;0.96041
6;59;14315.2;0;1
6;60;14136.6;0;1
6;61;14693.9;0;1
6;62;14468.3;0;1
6;63;14392.7;0.0137825;0.986218
6;64;12935.9;0.0102932;0.989707
6;65;10891.4;0.00968281;0.990317
6;66;10165.8;0;1
6;67;12032.4;0;1
6;68;12199.8;0;1
6;69;12515.8;0;1
6;70;13123.2;0;1
6;71;13240.6;0;1
6;72;13622;0;1
6;73;13891.7;0.00679817;0.993202
6;74;12160.4;0.0498727;0.950127
6;75;9354.3;0;1
6;76;9748.63;0;1
6;77;11081.5;0;1
6;78;11937.9;0;1
6;79;12496.6;0;1
6;80;13540;0;1
6;81;13012.1;0.00418469;0.995815
6;82;12077.1;0;1
6;83;13495.4;0;1
6;84;14061.2;0;1
6;85;14910.2;0;1
6;86;16916.7;0;1
6;87;17877.9;0.00295389;0.997046
6;88;18005.8;0.016051;0.983949
6;89;17626.8;0.018403;0.981597
6;90;17319.9;0.00453037;0.99547
6;91;16501.7;0.0355363;0.964464
6;92;14951.3;0;1
6;93;13282.1;0;1
6;94;13533.8;0;1
6;95;14433.3;0;1
6;96;14351.2;0;1
6;97;14232.2;0.0140204;0.98598
6;98;13963.1;0.0064379;0.993562
6;99;13840.3;0.000204469;0.999796
6;100;13643.5;0.00910916;0.990891
6;101;14372.6;0;1
6;102;14768.4;0.0243193;0.975681
6;103;14120.6;0;1
6;104;15059.1;0;1
6;105;16672.6;0.0132718;0.986728
6;106;16605;0.0196743;0.980326
6;107;15586.8;0.0207949;0.979205
6;108;15490.6;0;1
6;109;14896.5;0.0158959;0.984104
6;110;15159.8;0;1
6;111;16086.4;0.00734245;0.992658
6;112;15504.5;0.0274865;0.972513
6;113;15530.8;0.0341413;0.965859
6;114;15329;0.0173276;0.982672
6;115;14962.8;0;1
6;116;15408;0;1
6;117;15752.8;0;1
6;118;15555.4;0.001749;0.998251
6;119;15540.3;0;1
6;120;16027;0.0176526;0.982347
6;121;15160.7;0.0177102;0.98229
6;122;14725.3;0.00643618;0.993564
6;123;15139.2;0.0175134;0.982487
6;124;14283.4;0.0108022;0.989198
6;125;15420.9;0;1
6;126;17400.2;0.00217351;0.997826
6;127;17965;0;1
6;128;17378.1;0;1
6;129;17078;0.00220175;0.997798
6;130;16414.9;0;1
6;131;16067.8;0;1
6;132;16276.4;0.0200653;0.979935
6;133;14578.1;0.0444039;0.955596
6;134;11826.9;0.00373536;0.996265
6;135;10839.3;0;1
6;136;10919.8;0;1
6;137;11410.7;0.0232266;0.976773
6;138;11319;0;1
6;139;10256.6;0;1
6;140;9168.62;0;1
6;141;10349.1;0.0062598;0.99374
6;142;11285;0.026212;0.973788
6;143;10746.7;0.0225647;0.977435
6;144;10714.2;0;1
6;145;12000.6;0;1
6;146;12580.6;0;1
6;147;12220.4;0;1
6;148;13526.3;0;1
6;149;15289.6;0;1
6;150;16321.9;0;1
6;151;16726.2;0;1
6;152;14812;0.00353303;0.996467
6;153;12048.3;0;1
6;154;12197.8;0;1
6;155;13627.9;0;1
7;0;1147.18;0;0
7;1;1355.67;0;0
7;2;1653.2;0;0
7;3;2758.06;0.00576469;0.994235
7;4;5665.66;0.173926;0.826074
7;5;7536.5;0.119373;0.880627
7;6;6759.75;0.0186326;0.981367
7;7;6586.66;0.0259205;0.974079
7;8;7678.95;0.0109787;0.989021
7;9;7594.05;0;1
7;10;6842.36;0.0127073;0.987293
7;11;5982.38;0.0151149;0.984885
7;12;5157.23;0.0578455;0.942154
7;13;5022.24;0.0870418;0.912958
7;14;5066.44;0.021423;0.978577
7;15;5302.74;0;1
7;16;5669.05;0.0157206;0.984279
7;17;6221.46;0.0155855;0.984415
7;18;5587.04;0.0127603;0.98724
7;19;4712.87;0;1
7;20;5103.32;0;1
7;21;6757.95;0.0466722;0.953328
7;22;7061.76;0.0101775;0.989822
7;23;6697.5;0;1
7;24;7147.82;0;1
7;25;8916.96;0;1
7;26;9940.33;0;1
7;27;9971.05;0;1
7;28;8757.22;0;1
7;29;8089.72;0;1
7;30;9114.86;0;1
7;31;11830.7;0;1
7;32;13318;0;1
7;33;13492.3;0.00400192;0.995998
7;34;13383.8;0.0105024;0.989498
7;35;12504.6;0.0532453;0.946755
7;36;11646.2;0;1
7;37;11510.2;0;1
7;38;13501.1;0;1
7;39;14869.2;0.0282536;0.971746
7;40;14678.2;0;1
7;41;13888.9;0;1
7;42;14584.2;0;1
7;43;15758.2;0;1
7;44;17152.7;0.000256528;0.999743
7;45;18256;0;1
7;46;18345.7;0.04093;0.95907
7;47;16787.6;0;1
7;48;16652.2;0;1
7;49;17789.6;0;1
7;50;18322.3;0;1
7;51;17693.6;0.0254672;0.974533
7;52;16034.7;0;1
7;53;13780.1;0.0339755;0.966025
7;54;12695.4;0;1
7;55;13980.6;0.00920058;0.990799
7;56;14370.4;0.0119582;0.988042
7;57;14412.7;0.0312498;0.96875
7;58;12822;0.0139721;0.986028
7;59;10358.3;0;1
7;60;9829.49;0;1
7;61;10365.7;0;1
7;62;10790.1;0.0341092;0.965891
7;63;10497;0;1
7;64;10498.7;0;1
7;65;10868.5;0;1
7;66;9995.21;0;1
7;67;9197.13;0;1
7;68;9243.53;0;1
7;69;10215;0;1
7;70;12310.6;0;1
7;71;13606.7;0;1
7;72;13962.6;0;1
7;73;12762.7;0;1
7;74;12786.5;5.55e-17;1
7;75;14828.6;0;1
7;76;15378.1;0;1
7;77;16171.4;0;1
7;78;17949.5;0.0224505;0.977549
7;79;18757.2;0;1
7;80;17403.2;0;1
7;81;14827.1;0.0477494;0.952251
7;82;12842.4;0;1
7;83;13849.4;0;1
7;84;14589.4;0;1
7;85;14451;0;1
7;86;14870;0;1
7;87;14820.7;0.0130442;0.986956
7;88;13718.9;0.0479633;0.952037
7;89;11837.2;0.0346359;0.965364
7;90;10685.2;0;1
7;91;11192.5;0.00143361;0.998566
7;92;12181.2;0;1
7;93;13057.5;0;1
7;94;14225.6;0.000935518;0.999064
7;95;13805.4;0;1
7;96;13540.1;0;1
7;97;13458.8;0.0136901;0.98631
7;98;13403.1;0;1
7;99;13951.6;0;1
7;100;14014.9;0;1
7;101;14311.9;0;1
7;102;14181.3;0;1
7;103;14383.3;0.00399862;0.996001
7;104;14956.7;0.0174618;0.982538
7;105;14468;0.0345677;0.965432
7;106;13981.1;0.0363299;0.96367
7;107;13261.3;0.0302762;0.969724
7;108;12908;0;1
7;109;14096;0;1
7;110;14995.7;0.00219473;0.997805
7;111;13801.4;0.0143634;0.985637
7;112;13417.8;0;1
7;113;15067.4;0.0188197;0.98118
7;114;17445.5;0.0122742;0.987726
7;115;18872.5;0.0114971;0.988503
7;116;18713.5;0.0166788;0.983321
7;117;17078.8;0.000201589;0.999798
7;118;15226;0;1
7;119;13966.3;0.00987875;0.990121
7;120;11955.1;0;1
7;121;10607.4;0;1
7;122;11394.2;0;1
7;123;11572.6;0;1
7;124;11887.5;0;1
7;125;13859.3;0;1
7;126;16342.1;0;1
7;127;17455.6;0;1
7;128;17335;0;1
7;129;17089.5;0.000909846;0.99909
7;130;16725.3;0;1
7;131;15876.1;0;1
7;132;14507.3;0.00897864;0.991021
7;133;13728.7;0;1
7;134;13711.6;0;1
7;135;15377;0;1
7;136;15672.7;0;1
7;137;15779.9;0;1
7;138;15443;0.00361449;0.996386
7;139;14145.2;0;1
7;140;14641.9;0;1
7;141;15981.9;0;1
7;142;15608.7;0;1
7;143;14394.3;0;1
7;144;13633.5;0;1
7;145;14572.7;0;1
7;146;15958.3;0;1
7;147;15403.4;0;1
7;148;15457.4;0.0149088;0.985091
7;149;14480.6;0;1
7;150;14322.2;0;1
7;151;15296.9;0;1
7;152;15803.5;0;1
7;153;13472.6;0;1
7;154;11812.2;0;1
7;155;13143.5;0;1
8;0;1251.3;0;0
8;1;1379.03;0;0
8;2;2279.17;0;0
8;3;4965.97;0.117712;0.882288
8;4;7872.25;0.102994;0.897006
8;5;8370.48;0.0726444;0.927356
8;6;7406.37;0;1
8;7;6425.06;0;1
8;8;7457.12;0.083736;0.916264
8;9;6661.28;0;1
8;10;5684.8;0.00862056;0.991379
8;11;5465.16;0.0144689;0.985531
8;12;5192.81;0.0236721;0.976328
8;13;4511.51;0.0196096;0.98039
8;14;4704.02;0.0127991;0.987201
8;15;5589.89;0;1
8;16;5995.6;0.0175623;0.982438
8;17;5672.68;0.0126437;0.987356
8;18;5778.31;0.0197281;0.980272
8;19;5451.39;0.04577;0.95423
8;20;5027.47;0;1
8;21;5852.84;0.00872912;0.991271
8;22;6431.04;0;1
8;23;6235.34;0;1
8;24;6803.18;0;1
8;25;8283.22;0;1
8;26;10608.4;0;1
8;27;12776.5;0;1
8;28;13758.9;0;1
8;29;14331.7;0.00189779;0.998102
8;30;13906.1;0;1
8;31;13659.6;0;1
8;32;13620.4;0;1
8;33;12947.3;0.040725;0.959275
8;34;11762.1;0.0388902;0.96111
8;35;10445.4;0;1
8;36;11808.1;0;1
8;37;14538.7;0;1
8;38;16454.3;0;1
8;39;17426.3;0.00724968;0.99275
8;40;16850.7;0.00918244;0.990818
8;41;15991.5;0;1
8;42;16273.3;5.55e-17;1
8;43;17250.8;0.00656448;0.993436
8;44;17252;0;1
8;45;18042.8;0;1
8;46;18384.8;0.00502746;0.994973
8;47;17346.3;0.0464827;0.953517
8;48;15115.9;0.0379891;0.962011
8;49;13207.3;0.0359225;0.964077
8;50;12860.3;0;1
8;51;14549.5;0;1
8;52;13953;0.0417928;0.958207
8;53;11504.3;0;1
8;54;12160.1;0;1
8;55;13199.7;0;1
8;56;13019.8;0.041853;0.958147
8;57;11397.4;0.0491231;0.950877
8;58;10050.8;0.0680115;0.931989
8;59;9099.16;0;1
8;60;9655.55;0;1
8;61;12772.6;0;1
8;62;15774.8;0;1
8;63;16519.8;0.00510244;0.994898
8;64;16518.3;0;1
8;65;15462;0;1
8;66;11334.4;0;1
8;67;8342.6;0.0437854;0.956215
8;68;7658.16;0;1
8;69;9209.01;0;1
8;70;11682.3;0;1
8;71;13094.7;0;1
8;72;12860.6;0;1
8;73;12303.8;0;1
8;74;15266.8;0;1
8;75;16960.8;0;1
8;76;17127.2;0;1
8;77;17183.6;0;1
8;78;17082.2;0;1
8;79;16364.6;0.0161784;0.983822
8;80;15055.7;0.00958944;0.990411
8;81;13526;0;1
8;82;13813.5;0;1
8;83;16179.5;0.0253219;0.974678
8;84;16682.6;0.0208077;0.979192
8;85;16358.1;0;1
8;86;16378.2;0;1
8;87;16127.9;0;1
8;88;14821.6;0.0274446;0.972555
8;89;12902.2;0.0215003;0.9785
8;90;11437.5;0;1
8;91;13127.5;0;1
8;92;14492.7;0.00771371;0.992286
8;93;14350.4;0.00729136;0.992709
8;94;14598.7;0;1
8;95;15324.7;0;1
8;96;15439.9;0;1
8;97;14311;0;1
8;98;15212.5;0;1
8;99;16795.8;0;1
8;100;16530.4;0;1
8;101;15713.1;0.0162567;0.983743
8;102;15872.8;0;1
8;103;16045;0;1
8;104;15481.4;0;1
8;105;14749.7;0.0161248;0.983875
8;106;13349.8;0.0383349;0.961665
8;107;11255.8;0;1
8;108;11267.7;0;1
8;109;11578.4;0;1
8;110;12046.5;0;1
8;111;12054.6;0;1
8;112;11830.6;0;1
8;113;12575.9;0;1
8;114;13653;0;1
8;115;14953.9;0.00495497;0.995045
8;116;15165.4;0;1
8;117;14965;0.0133614;0.986639
8;118;13580.8;0.00580665;0.994193
8;119;12328.9;0;1
8;120;12502.5;0;1
8;121;11754.9;0;1
8;122;11028.1;0;1
8;123;12641.1;5.55e-17;1
8;124;14469.6;0;1
8;125;15750.2;0.00189081;0.998109
8;126;16061.6;0;1
8;127;15666.8;0;1
8;128;16720.3;0.00600627;0.993994
8;129;17276.5;0;1
8;130;17919;0.00782324;0.992177
8;131;17489.8;0.0194925;0.980507
8;132;15642.9;0.0438052;0.956195
8;133;13266.7;0;1
8;134;13499.5;0;1
8;135;12784.5;0;1
8;136;11242.9;0;1
8;137;10752.2;0;1
8;138;10833.2;0;1
8;139;12071.2;0;1
8;140;13007.3;0;1
8;141;13810.7;0;1
8;142;13892.7;0;1
8;143;13219.4;0;1
8;144;11993.8;0;1
8;145;10983.8;0;1
8;146;10848.1;0;1
8;147;10060.3;0;1
8;148;10438.1;0;1
8;149;11130.5;0;1
8;150;12783.2;0;1
8;151;15425.7;0;1
8;152;16828.7;0;1
8;153;16771.9;0;1
8;154;15395;0;1
8;155;13546;5.55e-17;1
9;0;1435.25;0;0
9;1;1647.64;0;0
9;2;2802.27;0;0
9;3;5759.17;0.184701;0.815299
9;4;7763.8;0.124909;0.875091
9;5;7563.37;0.080588;0.919412
9;6;6548.51;0;1
9;7;6204.1;0.000388217;0.999612
9;8;6292.71;0.0129244;0.987076
9;9;5988.65;0;1
9;10;5599.54;0.0335172;0.966483
9;11;4996.25;0;1
9;12;5159.13;0.0526435;0.947357
9;13;5823.46;0.015784;0.984216
9;14;5229.36;0;1
9;15;5269.81;0;1
9;16;5748.55;0.00495567;0.995044
9;17;4960.44;0;1
9;18;4698.53;0;1
9;19;5591.06;0;1
9;20;6486.06;0.0209609;0.979039
9;21;6525.71;0.0550165;0.944984
9;22;5858.7;0;1
9;23;5695.18;0;1
9;24;6590.47;0;1
9;25;7565.35;0;1
9;26;8205.71;0;1
9;27;9394.28;0;1
9;28;11547.5;0;1
9;29;13799.9;0;1
9;30;13543.2;0.0852088;0.914791
9;31;12001.6;0.012526;0.987474
9;32;11732.1;0;1
9;33;12880.9;0;1
9;34;12968.9;0.0147711;0.985229
9;35;11462;0.0191271;0.980873
9;36;10239;5.55e-17;1
9;37;11064.8;0;1
9;38;13837.3;0;1
9;39;15068.8;0;1
9;40;14708.5;0;1
9;41;15353.4;0;1
9;42;15356.5;0.0162924;0.983708
9;43;14303.7;0;1
9;44;14492.4;0;1
9;45;15186.6;0;1
9;46;16256.8;0;1
9;47;16143.9;0.0144265;0.985573
9;48;15040.6;0;1
9;49;13258.2;0;1
9;50;13706.9;0;1
9;51;13534.8;0;1
9;52;12853.6;0.00952194;0.990478
9;53;12368.4;0;1
9;54;12335.3;0;1
9;55;13390.4;0;1
9;56;15480;0;1
9;57;16940.5;0.00350901;0.996491
9;58;18013.7;0.0127814;0.987219
9;59;17951.1;0.013399;0.986601
9;60;17691.7;0;1
9;61;17560.8;0.0087406;0.991259
9;62;17071.8;0;1
9;63;16909.6;0;1
9;64;17259.6;0.0292791;0.970721
9;65;16769.6;0;1
9;66;14809.7;0.0489893;0.951011
9;67;11729.2;0;1
9;68;10376.2;0;1
9;69;11188.6;5.55e-17;1
9;70;11235.8;0;1
9;71;11809.8;0;1
9;72;14641.2;0;1
9;73;15797.5;0.0018831;0.998117
9;74;16024.5;0.0210653;0.978935
9;75;15593.3;0;1
9;76;14902.9;0;1
9;77;15779.8;0;1
9;78;16867.1;0;1
9;79;17651;0;1
9;80;18164.9;0.0482677;0.951732
9;81;18160.3;0.0255829;0.974417
9;82;17434.4;0.0117324;0.988268
9;83;16362.8;0.00758436;0.992416
9;84;15824.5;0.0121082;0.987892
9;85;14917;0.00453823;0.995462
9;86;14681.3;0;1
9;87;14475.4;0;1
9;88;14036.5;0.0300609;0.969939
9;89;12736.2;0.0333123;0.966688
9;90;11327.4;0;1
9;91;12748.8;0;1
9;92;15251.9;0;1
9;93;16418.4;0;1
9;94;15903.1;0;1
9;95;16669.7;0;1
9;96;16629.8;0;1
9;97;16967.4;0;1
9;98;16334.7;0;1
9;99;15733;0;1
9;100;15741.8;0;1
9;101;15792;0;1
9;102;15773.9;0;1
9;103;15773.1;0;1
9;104;15374.6;0;1
9;105;15287.9;0;1
9;106;14387.7;0.0136352;0.986365
9;107;12200.4;0.0171331;0.982867
9;108;10759.7;0;1
9;109;9956.04;0;1
9;110;9984.09;0;1
9;111;11960.4;0;1
9;112;14281.1;0;1
9;113;14505.7;0;1
9;114;13894.1;0.00735055;0.992649
9;115;13327.4;0.00148635;0.998514
9;116;11915;0.0083435;0.991656
9;117;10712.9;0;1
9;118;9758.45;0;1
9;119;9314.93;0;1
9;120;8865.52;0;1
9;121;8052.08;0.0294477;0.970552
9;122;7626.07;0.0184109;0.981589
9;123;8296.35;0;1
9;124;9665.53;0.0215582;0.978442
9;125;9699.72;0.0481648;0.951835
9;126;9275.54;0;1
9;127;10032.5;0.00912401;0.990876
9;128;10933.9;0;1
9;129;11437.8;0;1
9;130;12194.1;0;1
9;131;13290.9;0.0112432;0.988757
9;132;14776.6;0.00731938;0.992681
9;133;14330.8;0.0211989;0.978801
9;134;12014.5;0.0318342;0.968166
9;135;10000.6;0.0192049;0.980795
9;136;10955.8;0.0111655;0.988835
9;137;13141.7;0.0141589;0.985841
9;138;14622.2;0;1
9;139;15525.5;0;1
9;140;15517.5;0;1
9;141;15671.6;0.000156827;0.999843
9;142;15199.9;0.00167952;0.99832
9;143;13979.8;0;1
9;144;11609.2;0;1
9;145;9716.81;5.55e-17;1
9;146;10156;0;1
9;147;11190.4;0;1
9;148;11740.7;0.00390671;0.996093
9;149;12590.2;0.00433293;0.995667
9;150;13464.9;0;1
9;151;14506.9;0;1
9;152;15708.4;0.0156575;0.984342
9;153;16422.2;0.00609909;0.993901
9;154;14744.5;0;1
9;155;11523.4;0;1
10;0;1505.02;0;0
10;1;1658.25;0;0
10;2;2443.2;0;0
10;3;4705.5;0.171016;0.828984
10;4;7356.26;0.153099;0.846901
10;5;7951.17;0.0795552;0.920445
10;6;7501.76;0.00732875;0.992671
10;7;7491.56;0.035643;0.964357
10;8;7000;0;1
10;9;6124.23;0;1
10;10;5273.06;0;1
10;11;5340.63;0.0279683;0.972032
10;12;7171.85;0.0455925;0.954407
10;13;8401.7;0;1
10;14;7549.3;0;1
10;15;6543.39;0;1
10;16;5755.48;0.0116056;0.988394
10;17;5178.98;0;1
10;18;4707.48;0;1
10;19;5420.72;0;1
10;20;7771.19;0.0515303;0.94847
10;21;8030.65;0;1
10;22;6406.28;0;1
10;23;4831.22;0.00738212;0.992618
10;24;4746.76;0;1
10;25;5730.77;0;1
10;26;6984.24;0;1
10;27;8042.06;5.55e-17;1
10;28;11543.8;0;1
10;29;16872.2;0;1
10;30;18711;0.0285297;0.97147
10;31;19079.4;0.0272758;0.972724
10;32;18939.8;0.0175129;0.982487
10;33;18345.9;0.0473209;0.952679
10;34;17126.7;0;1
10;35;14667.2;0;1
10;36;11799.8;0;1
10;37;11089.4;0;1
10;38;11215;0;1
10;39;10973.1;0;1
10;40;10078.6;0;1
10;41;9649.76;0;1
10;42;10764;0;1
10;43;12615.9;0;1
10;44;13111.9;0;1
10;45;13349.9;0;1
10;46;13174.7;0;1
10;47;12929.1;0.0144363;0.985564
10;48;12102.7;0;1
10;49;11370.7;0.0318761;0.968124
10;50;10878.4;0.00813982;0.99186
10;51;11359.3;0;1
10;52;13240.8;0;1
10;53;14897.3;0.00132918;0.998671
10;54;15788.9;0.0184402;0.98156
10;55;15523;0.0190311;0.980969
10;56;15216.5;0;1
10;57;15165.1;0.0170326;0.982967
10;58;15549;0;1
10;59;15915.7;0.0177441;0.982256
10;60;15821.7;0;1
10;61;15840.5;0;1
10;62;14878.2;0;1
10;63;14655.8;0;1
10;64;15785.3;0;1
10;65;16008.4;0;1
10;66;17160.1;0;1
10;67;18888.1;0.0307816;0.969218
10;68;18360.7;0.0469069;0.953093
10;69;16712.3;0;1
10;70;15430.4;0.0147073;0.985293
10;71;14682.2;0;1
10;72;15144.5;0;1
10;73;15782.4;0;1
10;74;15597;0.0129434;0.987057
10;75;14992.7;0.012003;0.987997
10;76;13755.4;0.0203004;0.9797
10;77;13042.9;0.0316998;0.9683
10;78;12743.6;0;1
10;79;13066.4;0.0086174;0.991383
10;80;14264.7;0.00324751;0.996752
10;81;14593.3;0.0122244;0.987776
10;82;14578.5;0.0130556;0.986944
10;83;12902.5;0.00925108;0.990749
10;84;11687.2;0.00810885;0.991891
10;85;11166.4;0.0167461;0.983254
10;86;10367.8;0.0229501;0.97705
10;87;9624.57;0;1
10;88;10297.4;0;1
10;89;11086.2;0;1
10;90;11923.4;0;1
10;91;12795.9;0;1
10;92;12998.6;0;1
10;93;14219.3;0;1
10;94;14207.2;0;1
10;95;14372.2;0.0153583;0.984642
10;96;13437.9;0.00476035;0.99524
10;97;12293.9;0;1
10;98;11782.5;0;1
10;99;11904.1;0.03138;0.96862
10;100;12057;0;1
10;101;12712.6;0;1
10;102;14177.9;0;1
10;103;14601.1;0;1
10;104;13742.1;0;1
10;105;13909.8;0;1
10;106;13538.3;0.0128007;0.987199
10;107;11861.4;0.0445911;0.955409
10;108;9414.9;0;1
10;109;8580.17;0;1
10;110;9799.61;0;1
10;111;12536.1;0;1
10;112;13802.2;0.00692442;0.993076
10;113;13814;0.0167111;0.983289
10;114;12822.4;0;1
10;115;12488.1;0.00990828;0.990092
10;116;12900.3;0.00991632;0.990084
10;117;13722.6;0.024229;0.975771
10;118;13666;0;1
10;119;13453.6;0;1
10;120;13848.6;0.00607341;0.993927
10;121;14029.3;0.0159041;0.984096
10;122;13604.1;0;1
10;123;11640;0;1
10;124;10305.2;0;1
10;125;9813.46;0;1
10;126;10089.4;0;1
10;127;10752.6;0;1
10;128;11486.6;0;1
10;129;12350.7;0;1
10;130;14236.6;0;1
10;131;16995.9;0.00384792;0.996152
10;132;18527.8;0.0247905;0.975209
10;133;19675.3;0.0272071;0.972793
10;134;19520.8;0.0158589;0.984141
10;135;18830.3;0;1
10;136;18443.6;0.0112713;0.988729
10;137;18837.6;0.00965875;0.990341
10;138;18120.7;0.0134173;0.986583
10;139;17360.5;0.00517723;0.994823
10;140;16761.3;0;1
10;141;15024.2;0;1
10;142;13099.7;0;1
10;143;12173.2;0;1
10;144;11167;0;1
10;145;10925.8;0;1
10;146;10193.1;0;1
10;147;9396.75;0;1
10;148;8420.95;0;1
10;149;7755.12;0.00491701;0.995083
10;150;7486.38;0;1
10;151;8245.32;0.0113571;0.988643
10;152;9390.15;0.00824101;0.991759
10;153;10532.2;0.00436983;0.99563
10;154;10296.6;0;1
10;155;9849.71;0;1
11;0;1402.85;0;0
11;1;1396.79;0;0
11;2;1948.29;0;0
11;3;4265.9;0.194369;0.805631
11;4;7566.15;0.165173;0.834827
11;5;8556.44;0.105381;0.894619
11;6;7349.42;0;1
11;7;6648.92;0.0373078;0.962692
11;8;5380.16;0;1
11;9;4688.31;0;1
11;10;4813.72;0;1
11;11;4450.03;0;1
11;12;5499.29;0.0185313;0.981469
11;13;6304.69;0;1
11;14;5813.37;0;1
11;15;5875.41;0;1
11;16;6202.39;0.0287113;0.971289
11;17;5778.89;0.00202429;0.997976
11;18;4988.19;0;1
11;19;5169.96;5.55e-17;1
11;20;6473.85;0.016957;0.983043
11;21;7371.89;0;1
11;22;6006.78;0;1
11;23;5218.3;0.0331458;0.966854
11;24;5432.23;0;1
11;25;7496.08;0;1
11;26;10513.1;5.55e-17;1
11;27;12865.8;0;1
11;28;15124.8;0;1
11;29;16427.8;0.0136528;0.986347
11;30;16081.5;0.0310643;0.968936
11;31;15672.3;0;1
11;32;14927.7;0;1
11;33;15350.6;0.0157506;0.984249
11;34;15468.4;0;1
11;35;15189.3;0.00120912;0.998791
11;36;15253.8;0.0609436;0.939056
11;37;13829.7;0;1
11;38;11391.5;0;1
11;39;9886.13;0;1
11;40;9661.49;0;1
11;41;9075.43;0;1
11;42;8706.15;0;1
11;43;9040.82;0;1
11;44;9136.97;0;1
11;45;9237.98;0;1
11;46;9760.44;0;1
11;47;9731.93;0;1
11;48;9845.61;0;1
11;49;9984.75;0;1
11;50;9878.15;0;1
11;51;9825.46;0;1
11;52;10800.9;0;1
11;53;11466.8;0;1
11;54;12492.7;0;1
11;55;12797.8;0;1
11;56;13101.8;0;1
11;57;13868.3;0;1
11;58;13682.4;5.55e-17;1
11;59;14603.3;0;1
11;60;16150.2;0;1
11;61;16190.1;0.000709652;0.99929
11;62;15043.7;0.0251666;0.974833
11;63;13176.9;0.0273266;0.972673
11;64;11791.5;0;1
11;65;11691.3;0;1
11;66;12511.4;0;1
11;67;13571.6;5.55e-17;1
11;68;14986.7;0;1
11;69;15778.6;0;1
11;70;16456.5;0;1
11;71;16572.5;0.00283344;0.997167
11;72;15690.1;0.000643991;0.999356
11;73;15707.5;0.0186235;0.981377
11;74;14872.2;0;1
11;75;14413.3;0;1
11;76;14576.3;0;1
11;77;14553.7;0.0298012;0.970199
11;78;13402.6;0.0229008;0.977099
11;79;13049.5;0.00412627;0.995874
11;80;12995.3;0.0309665;0.969033
11;81;12718.5;0.0118847;0.988115
11;82;12057.4;0.011934;0.988066
